id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1000795128205508916,"Charming La Jolla, UCSD home, with putting green",541569666,Michael,,University City,32.860931877758205,-117.18728391203409,Entire home/apt,391,2,25,2024-12-08,1.91,1,263,24,"STR-09078L, 649442"
1000981928086614851,MB Large Private Patio - BBQ,348089487,Kyle,,Mission Bay,32.78327299516468,-117.25277768895687,Entire home/apt,320,2,41,2024-11-29,2.97,59,253,37,"STR-04531L, 519570"
1001353698342336589,*NEW* Retro California Mid-Century Modern,71246344,Victor,,College Area,32.76934,-117.04832,Entire home/apt,114,31,0,,,3,128,0,
1001401381617550368,2-Bedroom Home in Vibrant North Park,39150333,Cheryl Ann,,North Hills,32.74246,-117.132151,Entire home/apt,42,1,16,2024-10-07,1.14,8,290,14,"STR-09060L, 651069"
1001442229211650330,"The Succulent House - 2BR, 2Bath!",8336938,Vacation Rentals By Aaron,,Pacific Beach,32.7942815,-117.2437971,Entire home/apt,218,7,49,2024-12-14,3.40,58,346,40,"STR-04739L, 645910"
1001497292355971107,North Park Great Location w/Parking Washer & Dryer,22435857,Stephanie,,North Hills,32.73515108639238,-117.13028220680087,Entire home/apt,125,31,4,2024-11-18,0.42,3,158,4,
1001517378958984190,Oceanfront | Private Patio | AC | Parking | WiFi,471188701,Drift Vacation Homes,,Mission Bay,32.762909,-117.252299,Entire home/apt,889,1,6,2024-10-04,0.46,70,290,5,"STR-01389L, 632941"
1001528209379739897,"South Park Gem: Heated Pool, Walk to Dining/Shops",259091235,Mari Katherine,,Balboa Park,32.72235,-117.13211,Entire home/apt,568,2,34,2024-12-10,2.62,4,317,30,"STR-09048L, 639292"
1001540091313505923,"Walkable North Park w/Desk, Washer/Dryer & Parking",22435857,Stephanie,,North Hills,32.7359159,-117.1306361,Entire home/apt,135,31,4,2024-11-09,0.35,3,121,4,
1001542147832764144,Oceanfront | Private Ground Floor Patio | Hot Tub,471188701,Drift Vacation Homes,,Mission Bay,32.780233,-117.253347,Entire home/apt,959,1,22,2024-12-04,1.85,70,283,22,"STR-03706L, 519354"
1002188439152351314,Sunny 2 Bed 2 Bath Oasis near Pacific Beach,482425173,Vamshi,,Pacific Beach,32.79802,-117.249027,Private room,150,2,0,,,2,365,0,"STR-01331L, 639930"
1002255448833937062,Your Home away from Home,225236564,Khamroz,,Sunbow,32.61169,-117.02773,Entire home/apt,103,1,106,2024-12-10,7.46,2,169,94,STR23-0071
1002360091541934814,"Bright, Spacious Studio the Heart of San Diego!",147276739,Urban Sands,,Pacific Beach,32.8082539,-117.2353115,Entire home/apt,137,1,44,2024-12-08,3.42,51,347,42,"STR-03997L, 637201"
1002902045467688863,Luxury 1B in Little Italy Tower,110865669,Charles,,Columbia,32.7182276,-117.168592,Entire home/apt,142,31,0,,,1,179,0,
987650284177038880,Private Entrance to your room!,68127361,Zulema,,Otay Ranch,32.61719,-117.0106,Private room,68,5,12,2024-11-27,1.21,1,260,12,STR24-0019
987705416280401080,Furnished bedroom or unfurnished,535584551,Teresa,,Northwest,32.6296325,-117.0455186,Private room,58,30,0,,,1,177,0,
987740296757326843,3 Bedroom North Park Best Location with Laundry!,336396789,Surfseekers,,North Hills,32.757079765282924,-117.13757906822882,Entire home/apt,199,2,0,,,11,216,0,"STR-04239L, 645825"
987839044694205120,Sunny cottage near Windansea!,438327174,Dee,,La Jolla,32.83526251617789,-117.2773071225293,Entire home/apt,,31,0,,,1,0,0,
987889901451127948,Comfy + Cozy San Diego Guesthome,4080262,Lori,,Rancho Penasquitos,32.94643030999819,-117.12754225009527,Entire home/apt,,31,4,2024-11-09,0.29,1,181,2,
988300499247796829,Private Patio | Near SeaWorld | Resort Amenities,339697209,Elysian Pads,,Loma Portal,32.75389,-117.22781,Entire home/apt,183,31,0,,,48,298,0,
988430191873190814,Spacious House close to Petco Park and Gaslamp,346549872,James,,Memorial,32.70143,-117.13726,Entire home/apt,315,1,88,2024-12-22,5.96,2,239,73,"STR-06088L, 646184"
988706839341288154,NEW Tri-Level Beach Home with Ocean and Bay Views!,436909548,Amir,,Mission Bay,32.78811,-117.25355,Entire home/apt,589,2,50,2024-12-09,3.80,1,234,48,"STR-09035L, 519988"
989147173364585614,Oasis by the Ballpark,521436422,Audrey,,East Village,32.70882,-117.15372,Entire home/apt,150,31,0,,,3,363,0,
989201211312599724,Basement Bedroom in Point Loma,80232616,Ryan,,Roseville,32.73,-117.23044,Private room,116,31,0,,,1,269,0,
989229632433253784,2 Ocean Front Units * 2 Patios * 2 Levels,3017970,Surf Style,,Mission Bay,32.7805661,-117.2532345,Entire home/apt,2202,3,0,,,166,211,0,"STR-01369L, 519758"
989254997665378833,"Saratoga Sunset, Rooftop Dining, 1 mile to Beach!",31991928,Cardo,,Loma Portal,32.74432447080633,-117.24168748095093,Entire home/apt,263,2,21,2024-10-19,1.44,47,314,18,STR-06656L
989319401630718472,La Jolla Shores Hot-tub/Gym/Beach/Steam & Sauna,19926629,Adria,,La Jolla,32.8468427,-117.2509445,Entire home/apt,599,2,6,2024-10-12,0.55,1,174,6,"STR-08978L, 602523"
989445979936007217,Vibrant Mission Beach Jacuzzi and Private Patio,172202422,Crown Point Hospitality,,Mission Bay,32.79329123159729,-117.23545628668239,Entire home/apt,217,2,17,2024-08-21,1.16,8,0,12,"STR-08459L, 648613"
989752574075008749,Peaceful 1Bed/1Bath Canyon Retreat,74127334,Brian (& Amy),,Talmadge,32.766243874416475,-117.09126130810185,Entire home/apt,91,74,0,,,1,177,0,
989809160160835782,Pool Oasis in Pacific Beach,42795986,Daniel,,Pacific Beach,32.80885,-117.22854,Entire home/apt,1113,3,18,2024-11-18,1.45,9,11,17,"STR-04144L, 645501"
990088884994121706,Home for A Few Days,21431004,May,,Bay Ho,32.82666707321794,-117.21344094846881,Entire home/apt,130,3,25,2024-06-24,1.72,1,8,16,"STR-08852L, 650426"
990213235611886627,Charming Studio Balboa Park W/D,10042227,John,,Balboa Park,32.72872,-117.13242,Entire home/apt,116,2,25,2024-12-13,1.82,8,348,24,"STR-09909L, 642355"
990215465494113010,Sweet Sea,25117268,Bryan,,Ocean Beach,32.75208,-117.24471,Entire home/apt,129,2,38,2024-12-08,3.06,2,84,37,"STR-04815L, 645769"
990220451738223009,Stylish South Park Studio By Balboa Park W/D,10042227,John,,Balboa Park,32.7296010495932,-117.13220063248251,Entire home/apt,110,2,44,2024-12-13,3.09,8,360,37,"STR-09063L, 642353"
990534841123968576,5-Bedroom Spanish Style Home in North Park,159355723,Outsite,,North Hills,32.738616461273836,-117.12467111980601,Entire home/apt,420,30,0,,,8,269,0,"STR-07376L, 639978"
990577399639100584,Studio Deluxe @ Wyndham Harbour Lights,234194182,Chris,,Gaslamp Quarter,32.713988046323095,-117.16090118223262,Entire home/apt,189,3,2,2024-01-05,0.15,1,89,1,Exempt
990598629342626162,Bayfront Dream - Bay Views & Large Rooftop Patio,499662709,Coast Vacation Homes,,Mission Bay,32.7817366,-117.2513562,Entire home/apt,410,1,22,2024-11-25,1.63,86,343,20,"STR-04664L, 519626"
990618278670726582,17th Floor Little Italy Getaway!,148427269,Amsi,,Cortez Hill,32.72033887143212,-117.16505228917119,Entire home/apt,150,31,0,,,5,147,0,
990661877339463859,3BR | Bayfront Luxury | Patio | Garage,499662709,Coast Vacation Homes,,Mission Bay,32.7817366,-117.2513562,Entire home/apt,342,1,6,2024-11-30,0.72,86,341,6,"STR-04670L, 519714"
990710578658030078,Little Italy Home Away From Home,514922172,Desiree,,Little Italy,32.72921,-117.17003,Entire home/apt,132,2,27,2024-12-08,1.85,7,94,20,"STR-03454L, 637629"
990713919268918177,"So Cal Art Gallery Home - Great Location, Privacy",230979242,Lori,,Linda Vista,32.78355157967073,-117.16453649745164,Entire home/apt,339,3,41,2024-12-10,2.73,1,329,33,"STR-06752L, 646268"
991224211551409699,Scenic Ocean View Guesthouse w/ Rooftop Deck Views,507173318,Gather Vacations,,La Jolla,32.84157380903557,-117.2607195843164,Entire home/apt,418,31,0,,,13,257,0,
991248830395515652,Sunset Cliffs - Garden View Double Twins,46637397,Ken,,Wooded Area,32.72095,-117.2547,Private room,76,1,66,2024-12-14,4.40,7,0,53,"STR-01741L, 641593"
991300835029927910,East Village bedroom,9540845,Matthew,,East Village,32.710295,-117.1552778,Private room,85,31,0,,,1,269,0,
991360800212754610,2 Bedroom in UTC San Diego,342141770,Briceg,,University City,32.8685349,-117.2025688,Entire home/apt,135,31,0,,,2,261,0,
991430430281925250,Blue Water View Condo in Prime Coastal Locale,82919172,Nxt,,La Jolla,32.84888356467468,-117.27248056352992,Entire home/apt,438,31,32,2024-12-17,2.15,91,353,25,"STR-09382L, 645145"
991432846900423875,East Cliff Beachfront Bliss at La Jolla Cove,82919172,Nxt,,La Jolla,32.849298,-117.27141,Entire home/apt,989,2,29,2024-12-22,1.93,91,248,25,"STR-09456L, 652265"
991433452591172064,Oceanfront Studio in Heart of La Jolla Cove,82919172,Nxt,,La Jolla,32.84998,-117.27034,Entire home/apt,463,31,47,2024-12-13,3.23,91,353,38,"STR-09459L, 645145"
991434040936100360,La Jolla Cove - Oceanfront Masterpiece,82919172,Nxt,,La Jolla,32.8493,-117.27141,Entire home/apt,1391,3,25,2024-12-08,1.69,91,284,20,"STR-09374L, 652265"
991434284653578797,Panoramic Ocean Vistas With Hot Tub and Firepit,82919172,Nxt,,La Jolla,32.848474400307715,-117.27042216771723,Entire home/apt,914,31,39,2024-11-23,2.66,91,337,33,"STR-09511L, 645145"
991460526382879969,2 Bedroom in Mission Valley,342141770,Briceg,,Serra Mesa,32.77652,-117.15364,Entire home/apt,116,31,0,,,2,269,0,
991991715664505656,Charming Pacific Beach Cottage,193923198,Beau,,Pacific Beach,32.79725,-117.24292,Entire home/apt,386,2,44,2024-11-30,3.03,2,72,39,"STR-02798L, 642384"
992760682782637091,"""Boomer's"" Beach Bungalow Steps to La Jolla Shores",9962820,Stephany,,La Jolla,32.854,-117.25624,Entire home/apt,320,2,30,2024-12-01,2.27,4,311,28,"STR-08862L, 650431"
992971343856474820,Beautiful Neighborhood by the Ocean Hot Tub & BBQ.,125250577,Josh,,Roseville,32.73216,-117.22917,Entire home/apt,254,3,3,2024-07-15,0.34,1,250,3,"STR-08679L, 650221"
993371235010514865,Cute and Classic Room Near Downtown,72813894,Rose,,Grant Hill,32.70800634047129,-117.1354842662046,Private room,46,31,1,2024-02-29,0.10,4,347,1,
993467751226841253,Casa de Kensington,250693374,Rhonda,,Kensington,32.7652599,-117.1014028,Entire home/apt,,3,21,2024-11-30,1.47,1,0,17,"STR-06643L, 647941"
993482470880879363,"Casa Nueva Mission Beach, steps to the Bay & Ocean",505226465,Pavel,,Mission Bay,32.78648422468119,-117.25307940740967,Entire home/apt,731,2,21,2024-10-06,1.47,2,82,16,"STR-09002L, 613701"
993497577617479478,"1 BR 1 BA Cozy Spot | Heart of SD, near Downtown",222110711,Carolina,,Emerald Hills,32.71506,-117.07451,Entire home/apt,,2,6,2024-10-13,1.13,1,0,6,"STR-10210L, 643832"
993595316924731647,Historical Studio in Balboa Park,303576643,Rico,,Midtown,32.73896,-117.16103,Entire home/apt,153,2,73,2024-12-16,5.29,1,82,64,"STR-09101L, 651361"
993830195153559917,Bird Rock & La Jolla & PB,282314418,La Jolla Rental,,La Jolla,32.81224,-117.26812,Entire home/apt,112,31,21,2024-04-03,1.52,12,180,13,"STR-09272L, 651982"
994130910027904691,The Big Kahuna,8336938,Vacation Rentals By Aaron,,Ocean Beach,32.7402595,-117.2449454,Entire home/apt,342,7,37,2024-12-16,2.59,58,328,34,"STR-08999L, 651244"
994266136086497600,Rooftop w/ Views: Modern Little Italy Townhome,126644161,Evolve,,Little Italy,32.72265,-117.16577,Entire home/apt,348,2,34,2024-11-11,2.38,79,284,30,"STR-08686L, 650392"
994295329068210257,Luxury Family Beach House,45608374,Stephanie,,Pacific Beach,32.80389676526388,-117.25680427625635,Entire home/apt,1560,6,0,,,11,107,0,"STR-02919L, 604401"
994341055351896896,Private Bedroom #3 in Sunny San,176643198,Manolo,,Emerald Hills,32.71308906889846,-117.07183797008416,Private room,65,5,6,2024-08-09,0.44,1,89,4,"STR-08378L, 649787"
1003773789308916204,South Park Living!,376222616,Isabella,,South Park,32.7161503,-117.1276429,Entire home/apt,130,31,0,,,1,365,0,
1003814495005084939,Spacious San Diego Home,9880926,Franky,,North Hills,32.752925577541774,-117.13141339424055,Entire home/apt,202,4,8,2024-11-09,0.66,2,92,8,"STR-07161L, 645692"
1003938181540132379,Beach & Bay Retreat Getaway Mission Beach,273032749,Austin,,Mission Bay,32.77509,-117.251435,Entire home/apt,,1,3,2024-02-20,0.23,2,0,2,"STR-00044L, 640792"
1004000562848122429,Cozy North Park Craftsman with Canyon Views,39198507,Bee-Bee,,North Hills,32.76687260569299,-117.13076389639276,Entire home/apt,175,2,32,2024-12-08,2.35,1,238,29,"STR-08320L, 649662"
1004263684845224647,Sunset Cliffs Oasis Getaway,386947387,Chris,,Wooded Area,32.7243,-117.25753,Private room,250,1,5,2024-07-11,0.47,2,60,5,STR-08979L
1004366080895393941,Modern 2 bedroom - chill & enjoy with rooftop deck,542287053,Vladislav,,Core,32.71501945232225,-117.15430708042602,Entire home/apt,109,31,0,,,3,310,0,
1004441060839974572,NEW USD OCEAN/SunsetVIEWs/HotTub/Pool/Park PB Adj.,2503251,Laura,,Moreno Mission,32.76843,-117.18117,Entire home/apt,134,31,3,2024-08-05,0.34,17,365,3,
1004454656631559210,Condo in Little Italy With Harbor Views!,542309287,Natalie,,Little Italy,32.72539235081526,-117.1671196921599,Entire home/apt,119,31,1,2024-09-01,0.26,1,140,1,
1004455282034756741,Central San Diego Private Condo,216918809,Blanca,,College Area,32.7682,-117.05869,Entire home/apt,,31,1,2024-12-12,1,1,0,1,
1004503058290296380,"San Diego Home w/ Patio, 1 Mi to Balboa Park!",126644161,Evolve,,South Park,32.718394021197966,-117.12201098680406,Entire home/apt,,2,13,2024-09-30,0.99,79,0,12,"STR-09023L, 647471"
1004525890813045249,Tiny Room w/bath private entranc,31937015,David,,Kensington,32.75590243886643,-117.1015522081145,Entire home/apt,78,31,2,2024-11-30,0.45,2,168,2,
1004648781201801056,The Jade Manor - Historically Designated Home,5026423,Joseph,,Grant Hill,32.7100294,-117.1446511,Entire home/apt,,2,37,2024-12-11,3.44,2,208,37,"STR-09084L, 649022"
1004652216945657546,Mini Golf • Hot Tub • Cold Plunge • Sauna • AC,9376265,Tatyana,,Clairemont Mesa,32.82910728441474,-117.1750129664753,Entire home/apt,317,2,84,2024-12-20,6.40,1,147,80,"STR-09118L, 651465"
1005114953060456363,Pacific Beach Poolside Paradise,113421970,La Jolla,,Pacific Beach,32.8106962,-117.2238616,Entire home/apt,456,1,18,2024-11-30,1.37,83,235,17,"STR-00213L, 637432"
1005116940211065821,NEW Organic Modern Luxury Oasis,467125676,Vanessa,,North Hills,32.7561653,-117.1274634,Entire home/apt,254,2,52,2024-12-09,3.61,2,267,41,"STR-09008L, 645787"
1005249727780260474,Where We Roam Villa With Pool,8206118,Jake,,North Clairemont,32.8378198290116,-117.20484950602543,Entire home/apt,257,3,32,2024-11-11,2.36,1,202,29,"STR-01414L, 644648"
1005772210360696754,*Gaslamp Central - Private Room,341259760,Marin,,Gaslamp Quarter,32.71398,-117.16005,Private room,,1,2,2024-03-10,0.14,20,87,1,Exempt
1005830442272052136,PB Surf Pad: Walk to Beach & Nightlife + Discounts,336396789,Surfseekers,,Pacific Beach,32.7983,-117.23771,Entire home/apt,105,2,3,2024-10-26,0.34,11,111,3,"STR-04247L, 645806"
1005851636838842408,"2br/1ba, parking, steps to beach",187984552,Mandy,,Mission Bay,32.76488,-117.2512,Entire home/apt,321,2,12,2024-12-01,1.31,1,245,12,"STR-07026L, 621182"
1005986267858621768,La Jolla Shores Beach walking 3 min. Heated pool,179893062,Vicki,,La Jolla,32.85645792312885,-117.25645559104395,Entire home/apt,1100,3,2,2024-09-02,0.47,1,209,2,"STR-00322L, 602701"
1006004871867729512,Surfside Special,334030353,Natalie,,Ocean Beach,32.73058,-117.25575,Entire home/apt,425,31,0,,,1,89,0,
1006094729497386404,La Casita Inn Immaculate property,441833322,Douglas,,Northwest,32.6229816,-117.0838606,Entire home/apt,80,30,0,,,1,0,0,
1006191425932453392,Cozy nautical-themed studio with private entrance,298767405,Cameron,,Bay Park,32.8098267,-117.1993753,Entire home/apt,93,2,43,2024-12-18,3.34,1,261,41,"STR-09195L, 651706"
1006494350989914425,Chic Seaside - South Mission Beach House,406030036,Chad,,Mission Bay,32.7613057,-117.2502161,Entire home/apt,217,2,40,2024-12-13,3.67,5,158,40,"STR-02678L, 645173"
1006596585555811173,*Surf Farm House* | Huge Backyard | Jacuzzi!*,122957817,Billy,,Clairemont Mesa,32.83033,-117.17714,Entire home/apt,269,2,50,2024-11-30,3.72,9,335,46,"STR-04009L, 644527"
1006613825318636460,Clairemont cutie.,5251767,Carol,,Clairemont Mesa,32.80504421199384,-117.15694073824795,Entire home/apt,80,31,4,2024-09-30,0.31,1,215,3,
1007259995544466958,North Park Southern Charm,508917946,San Diego,,North Hills,32.75178973272145,-117.14113005935154,Entire home/apt,139,31,0,,,9,325,0,
1007278242703535548,Waveside | 1 Block to Pacific Beach New Renovation,5775724,Bryan Salvatore,,Pacific Beach,32.79988,-117.25611,Entire home/apt,268,2,48,2024-11-29,3.47,4,255,43,"STR-08550L, 642744"
1007339929811320578,EpicViews | 3-Stories | Rooftop | Games | Downtown,21548241,Jeremiah,,Cortez Hill,32.721782580442934,-117.15700920671223,Entire home/apt,528,2,64,2024-12-16,5.05,1,228,62,"STR-09261L, 637024"
1007825693998065446,Tranquil Roomy Master。AC。Kitchen。Washer。Stand Desk,2825095,Alan,,Mira Mesa,32.920797496150556,-117.13164287772584,Private room,83,1,60,2024-11-30,4.34,4,64,52,"STR-08722L, 650461"
1008016417057147291,Central and Private: 3BR + Office Retreat,922466,Sylvia,,Clairemont Mesa,32.81633,-117.17218,Entire home/apt,395,7,7,2024-08-03,0.50,1,263,5,"STR-07591L, 647811"
1008344456381697627,Old Mission Beach Home/2bed-1.5- Amazing location,130954997,Heather,,Mission Bay,32.786081081984605,-117.25392259963841,Entire home/apt,195,31,0,,,18,79,0,
1008778997250403572,Walkable Stay~Heart of Hillcrest,48631242,Brittany,,Midtown,32.74666,-117.15391,Entire home/apt,96,31,3,2024-11-24,0.27,7,42,3,
1008793090947021575,Oceanfront Beach House,90684714,Rick,,Ocean Beach,32.7383636,-117.2548829,Entire home/apt,431,3,12,2024-11-30,1.32,1,271,12,"STR-06578L, 519925"
1008811717243289336,"Recently Renovated - Pool, Spacious, Kitchen",34879272,Excelsior Stays,,Lake Murray,32.7953,-117.01941,Entire home/apt,288,2,52,2024-12-20,3.88,5,294,50,"STR-09041L, 649643"
1008821614246613916,"Sunny Condo Near Dog Beach, OB! (Unit 4971.5)",73973311,Brandon,,Ocean Beach,32.75282141739411,-117.24462151967161,Entire home/apt,120,2,42,2024-11-18,3.08,25,344,38,"STR-06599L, 650429"
1008880784836022332,Sunshine Daydreams,123671688,Ramona,,Ocean Beach,32.74470914363665,-117.24945558728712,Private room,95,1,80,2024-12-19,6.14,4,1,75,"STR-06951L, 648203"
1002952683584414785,NEW! 1br Cottage w/ parking 3 Blcks 2 Beach-(Isla),448336049,Derek,,Ocean Beach,32.75195,-117.24401,Entire home/apt,161,2,56,2024-12-04,4.97,2,253,56,"STR-09065L, 651222"
1003592890887051241,Stay with Brittany - 1 Private Bedroom in Home,14002635,Brittany,,North Hills,32.72886620000001,-117.1162033,Private room,135,1,38,2024-10-20,2.74,1,265,35,"STR-09076L, 651422"
1003729279730678454,Pacific Beach Modern Villa,84808340,Alok,,Pacific Beach,32.7933117,-117.2461512,Entire home/apt,120,31,0,,,7,166,0,
1003743900010218099,Point Loma Oasis - Centrally Located to Everything,109004789,Nick,,Loma Portal,32.7478972,-117.2222013,Entire home/apt,113,2,44,2024-12-09,3.08,2,0,37,"STR-09908L, 648942"
1003773504170947089,Mission Beach Mariners Cove 2 3 bd/3 ba,512212999,Penny Realty,,Mission Bay,32.76459808516147,-117.25027835142934,Entire home/apt,,31,1,2024-04-01,0.11,27,6,1,
1013225738432361621,2 BD/2 BA Central San Diego,8920780,Aslyn,,City Heights West,32.74041,-117.11495,Entire home/apt,130,31,2,2024-12-08,0.15,1,103,1,"STR-09139L, 651629"
1013364222032706020,10 min to La Jolla & Mission Bay,41004121,Beatrice,,Bay Ho,32.83586,-117.221,Entire home/apt,160,3,7,2024-05-28,0.51,1,105,4,"STR-09136L, 651631"
1013375758527033200,Beach House In The Heart Of PB,84190672,Kevin,,Mission Bay,32.792255874801484,-117.24323874533901,Entire home/apt,199,2,44,2024-12-08,4.68,2,215,44,"STR-02216L, 645073"
1013696308334200451,Bell’s Eclectic O.B. Compound,11786069,Dustin,,Ocean Beach,32.74992,-117.24524,Entire home/apt,514,1,8,2024-03-16,0.66,1,270,8,"STR-09294L, 652025"
1013738293846146913,"Hard Rock Suite 1 King Bed, Gaslamp District!",501999278,RoomPicks,,Gaslamp Quarter,32.70756,-117.15991,Hotel room,799,1,0,,,133,253,0,Exempt
